axis,size,objective,seed,dir1_auc,mag_r2,vol20_r2,regime_bacc,effective_rank,supervised_sharpe
dim,32,auto,111,0.5041626756066411,0.07811921661342447,0.27394194938423255,0.5895950412079444,3.7466468811035156,0.8916145684497748
dim,32,auto,222,0.5232798531289911,0.07280134668678107,0.25359188628332097,0.7418159676224193,3.636645793914795,0.8261892254629625
dim,32,auto,333,0.5192488825031929,0.02822650493741341,0.22600396939153655,0.5784309655277396,3.7276878356933594,1.1214804139508452
dim,32,auto,444,0.4961127075351214,0.08361315913687206,0.23802897448143845,0.5714285714285714,3.810790538787842,0.6917762453065982
dim,32,auto,555,0.5238346104725415,0.05298018465904364,0.13876811289408775,0.568868407578085,3.8230433464050293,0.8936291520295783
dim,32,auto,666,0.5097341954022988,0.1099494971575612,0.2896400743075258,0.6435585145262565,3.713385581970215,0.5377283432547398
dim,32,auto,777,0.49874281609195403,0.08998557324396261,0.13756940115419958,0.560828109215206,3.8627169132232666,1.2941507684872837
dim,32,auto,888,0.5122006704980843,0.06343910236554262,0.14338639607398584,0.605537250698541,3.9412567615509033,0.7808688171374581
dim,32,auto,999,0.5029613665389527,0.06991402273531888,0.14894703741933402,0.6803242287113256,3.797022581100464,0.4605024695222369
dim,64,auto,20260814,0.5129988825031928,0.049662634301678166,-0.12283218999778556,0.6186525863945219,4.51082181930542,0.8178194965333961
dim,64,auto,111,0.5012492017879948,0.037718483955615834,0.2572021405085938,0.5428931235382848,4.589432716369629,0.5489191829962836
dim,64,auto,222,0.5014966475095786,0.033089026492497675,0.12587771571043604,0.7227084646439486,4.4118499755859375,0.9474671219239276
dim,64,auto,333,0.4975933908045977,0.07846609939939919,0.10564024414047657,0.5706259254646352,4.594661712646484,0.8864039658554757
dim,64,auto,444,0.49519476372924653,0.04418768404585249,0.310610244459234,0.5721897012219593,4.647500514984131,0.9219275737678326
dim,64,auto,555,0.4984594508301405,0.033462145654956754,0.1636185082931484,0.656535462987076,4.465435981750488,1.129830300051822
dim,64,auto,666,0.4989503512132823,0.05643965354504754,0.18272679032880446,0.6333040204007946,4.701286315917969,0.7708880971284576
dim,64,auto,777,0.49948515325670495,0.026981825861960518,0.04907058978557022,0.5662629533597275,4.427684783935547,1.0740516378788234
dim,64,auto,888,0.518470625798212,0.05994814641745516,0.17397441522231494,0.5524280040409072,4.717014789581299,0.9395078067910556
dim,64,auto,999,0.5050526819923371,0.07961590702871357,0.02220304448825272,0.7622658267819559,4.63526725769043,0.6028668341367245
dim,128,auto,20260814,0.4813817049808429,0.028600729195213948,0.061457995613817706,0.5518329389297132,4.847097396850586,0.635046903219204
dim,128,auto,111,0.514463601532567,0.03230300163499544,-0.06490408519307755,0.5784548687774493,4.87924861907959,0.9967867306746099
dim,128,auto,222,0.5026939655172413,-0.004370999671606146,-0.1026225077637195,0.6354490225457968,4.658805847167969,0.7365037432065168
dim,128,auto,333,0.48322158365261814,-0.06488328504817265,-0.07574657319236411,0.5536873278808763,4.872067928314209,0.018868909035109255
dim,128,auto,444,0.5146072796934866,0.051622448554927924,0.10130107501445518,0.545328738877126,4.866055011749268,0.9610423836948963
dim,128,auto,555,0.4940014367816092,-0.02281820382109312,0.06061754115094187,0.6776118389021616,4.937166690826416,0.17071549810993902
dim,128,auto,666,0.5201748084291188,-0.040731144645364425,0.12935179018738063,0.6915574980091108,4.860536575317383,0.5568084473276078
dim,128,auto,777,0.5000558748403576,-0.002103175325007367,0.0047755534815761,0.7090219670864832,4.876216411590576,0.3494099977223923
dim,128,auto,888,0.534566570881226,0.03730542733513886,0.0855369086855664,0.6062530901240579,4.774229526519775,0.6948575370148556
dim,128,auto,999,0.5321839080459769,0.029866583432567984,0.04516961067706571,0.5890276535437825,4.80110502243042,1.619829610294997
dim,4,predictive,20260814,0.5003871328224776,0.10907705463665418,0.3033070083222422,0.6117810311358699,2.3186936378479004,0.7863757635166201
dim,4,predictive,111,0.529669540229885,0.12691168145616527,0.3652918053513885,0.44656176914241436,1.781193733215332,0.9385556657152861
dim,4,predictive,222,0.514280012771392,0.043591367096435074,0.0011123917809019446,0.3901412933670998,1.6852432489395142,0.9920581298619807
dim,4,predictive,333,0.5128711685823755,0.141329324150691,0.35681330307855996,0.722129754387819,1.7100725173950195,0.7152214204106152
dim,4,predictive,444,0.5186422413793103,0.14027351577524383,0.22687558005682196,0.5615565292984649,1.3167171478271484,0.8575216094281605
dim,4,predictive,555,0.5230563537675608,0.10625779262297241,0.3004381270809434,0.7146606178864242,1.4047586917877197,0.740237720505595
dim,4,predictive,666,0.5043941570881225,0.14664428911895344,0.4043162304092087,0.8070743554614523,1.8054604530334473,0.7863757635166201
dim,4,predictive,777,0.4996727330779055,0.10570631040871281,0.3149015377656603,0.48478432349400097,1.7223137617111206,0.7863757635166201
dim,4,predictive,888,0.5101333014048531,0.13662495581002954,0.2589422693060083,0.5640235962816608,1.6192151308059692,0.7121631571319705
dim,4,predictive,999,0.5091036079182631,0.11293597568979086,0.3138452297611779,0.7576701125088222,2.1323726177215576,0.7265783138376372
dim,8,predictive,20260814,0.49885855683269476,0.11374823750928331,0.24645966153178456,0.7143775530872305,2.2041056156158447,1.1527499530993086
dim,8,predictive,111,0.51977969348659,0.10453590533178125,0.28278762808176483,0.8237714044165657,2.0937914848327637,0.8170971609176355
dim,8,predictive,222,0.5069364623243934,0.13032526180468096,0.3664331243969321,0.7770418092998739,1.55164635181427,1.058088203988075
dim,8,predictive,333,0.4812140804597701,0.10922165054768873,0.3645383221470635,0.8495453979324946,2.2834508419036865,0.9104305290029834
dim,8,predictive,444,0.5156130268199233,0.08329377403476157,0.32224863654785196,0.8679093840384162,1.7928807735443115,1.2081596283906595
dim,8,predictive,555,0.4901021711366539,0.12670013069053454,0.31616766803724383,0.6674366029204739,2.293952465057373,0.7859577704991424
dim,8,predictive,666,0.5031050446998723,0.13831011210083155,0.39552557222262164,0.852815110879627,1.7568974494934082,0.8128102332066857
dim,8,predictive,777,0.511330619412516,0.11364186820904931,0.3533191445516546,0.5921476566637857,2.489624261856079,1.21413560015908
dim,8,predictive,888,0.5036238825031929,0.06880581995261426,0.14846077626114695,0.8252483736354704,1.9058263301849365,1.0379998466344273
dim,8,predictive,999,0.5023068326947637,0.07554372917693897,0.3067537224749566,0.8344926409442538,2.8472301959991455,0.6917255072987506
dim,16,predictive,20260814,0.5032447318007663,0.0774132091453138,0.08160622574941079,0.9044436141210334,2.659958839416504,0.803610553560835
dim,16,predictive,111,0.5144236909323116,0.08585636716605771,0.21581367167459653,0.739574094412804,2.4386985301971436,0.770227505644768
dim,16,predictive,222,0.5206736909323116,0.062051601606391005,0.3179057541139182,0.725268628494435,2.880650043487549,0.8852262142332099
dim,16,predictive,333,0.49838362068965514,0.043256974019748706,0.1551994874971001,0.8663908986489632,2.3553154468536377,0.7848298481704337
dim,16,predictive,444,0.5180236270753512,0.06410061128426303,0.3324401291544087,0.8962649285229931,2.175703525543213,0.6557646694045839
dim,16,predictive,555,0.49795657726692205,0.08857774038276756,0.22531340452391724,0.7521497198916554,2.908827304840088,1.1270038611545181
dim,16,predictive,666,0.5042983716475096,0.07548061791370975,0.054584243937454646,0.5659446627188562,2.579270124435425,1.022740274959187
dim,16,predictive,777,0.5062819284802043,0.05663266254479993,0.1838854204625726,0.6349684414200544,2.1248886585235596,1.286841206422836
dim,16,predictive,888,0.5135656130268199,0.04860662564694784,0.21242639738116254,0.8643666708182837,2.2031383514404297,0.6694114086062775
dim,16,predictive,999,0.48326149425287357,0.08422070776362156,0.14127434674257644,0.7039431555560588,3.000951051712036,0.7187795694663702
dim,32,predictive,20260814,0.5129549808429119,0.05184767363456477,0.13622436448457464,0.6202163621518461,2.1147146224975586,0.8773106838893682
dim,32,predictive,111,0.5226293103448276,0.061239674215969764,0.22644029108278352,0.7150556505395215,2.1362173557281494,0.9838703223388574
dim,32,predictive,222,0.5279254469987229,0.08235222040392387,0.27523091544697675,0.8351883513173837,2.967012882232666,0.7938735799417558
dim,32,predictive,333,0.48785520434227325,0.07506752137467754,0.19742909957763566,0.6509483928838767,2.311450958251953,0.19739498588523588
dim,32,predictive,444,0.50003591954023,0.07159995665178676,0.24865045155966103,0.787272400175626,2.5009307861328125,0.7870647013666472
dim,32,predictive,555,0.5068247126436781,-0.007841718022351785,0.17982659876929963,0.6911876266714976,2.190415143966675,0.8057309544145568
dim,32,predictive,666,0.4996008939974457,0.06158834214833053,0.10895435759170469,0.8030309320631902,2.529646873474121,0.8857921373943296
dim,32,predictive,777,0.4935584291187739,0.05732610017714135,0.03372853226190764,0.8798559766301702,2.9820075035095215,0.583694043962661
dim,32,predictive,888,0.5072078544061303,0.010264388680495729,0.14712188085695255,0.6684543781317975,2.2144110202789307,0.9743108639586923
dim,32,predictive,999,0.4924888250319285,0.08480278284662268,0.20594257032864194,0.6131070324618711,2.481466770172119,0.6692877401023025
dim,64,predictive,20260814,0.5146591634738187,0.06324489925732024,0.09760699584316013,0.5678305033143743,2.3420801162719727,0.9696996751668984
dim,64,predictive,111,0.5079940932311622,0.04004109126053379,0.10518036867652991,0.5912695267533977,2.5983996391296387,0.7601711659838388
dim,64,predictive,222,0.5244173052362707,-0.030533804840983336,0.04732102117483605,0.5806174838432904,2.5406546592712402,0.923255548963609
dim,64,predictive,333,0.510396711366539,0.01226883688933833,0.08019735589117827,0.5841186808928744,2.1259818077087402,0.6754404951239049
dim,64,predictive,444,0.5112108876117496,-0.030761277845609447,0.18226815555209497,0.5669033088387927,2.545659303665161,0.9514679439055632
dim,64,predictive,555,0.5304916985951469,0.09822066340713975,0.20145863425085453,0.5766457701941573,2.1281778812408447,0.8266903766890691
dim,64,predictive,666,0.5191451149425288,0.008102698637307504,0.08897482592340422,0.6628912112783081,2.439021587371826,0.45403079296111887
dim,64,predictive,777,0.516898148148148,0.02850458183047122,0.17490760174343922,0.5749020910311233,2.0719871520996094,0.9315104371098983
dim,64,predictive,888,0.5206657088122606,0.031719754998235095,0.07168771829573728,0.5929163348518186,2.5120439529418945,1.3104454307764941
dim,64,predictive,999,0.516890166028097,0.05708623873770968,0.13281108787540352,0.6380821542111865,2.0862224102020264,0.5507708561502694
dim,128,predictive,20260814,0.5196120689655173,-0.01778741565486297,0.07481195870128332,0.5582541066412033,2.7743353843688965,1.0363887340856675
dim,128,predictive,111,0.5055076628352491,-0.022631531207913724,0.043692424140127195,0.5830530991821314,2.9253504276275635,0.5155736394443328
dim,128,predictive,222,0.5222581417624521,-0.07690977832208157,-0.14770407797545126,0.5888376856118792,2.909433126449585,0.9447674317095499
dim,128,predictive,333,0.5057391443167305,-0.028991284903631342,-0.06338830781559168,0.5924495924495924,2.632495641708374,0.6511079812853495
dim,128,predictive,444,0.507132024265645,-0.008028103545156373,0.06175537318237534,0.5741547999612516,2.8317582607269287,0.7517138843395812
dim,128,predictive,555,0.5181353767560665,0.04708437406976684,0.0817925115109086,0.5770886093466738,3.022714376449585,0.7473226027229228
dim,128,predictive,666,0.5199952107279694,-0.0187869094110793,-0.0061945208681699615,0.5748328974135425,2.135822296142578,0.8476578340419575
dim,128,predictive,777,0.5203184865900383,0.008278741512813381,0.2041111994247775,0.5780849974398361,2.2435097694396973,1.0725545075025706
dim,128,predictive,888,0.5175167624521073,0.02725958689512009,0.19862621980626716,0.5810464842722908,2.2664763927459717,0.6618768289244233
dim,128,predictive,999,0.503500159642401,-0.002023037677416406,0.08708703105336757,0.5936950775660453,2.3092474937438965,0.2856853430308206
dim,4,contrastive,20260814,0.49513090676883775,0.04840750412539607,0.025672334900314286,0.7384066093743513,2.199669122695923,0.7863757635166201
dim,4,contrastive,111,0.5008181673052362,0.12168800459550932,0.21413533658649686,0.384245997149223,1.9797989130020142,0.7131195634823077
dim,4,contrastive,222,0.49761733716475093,0.0944794037611012,0.1709749096263814,0.38997522868490614,1.6903455257415771,0.7712029822425679
dim,4,contrastive,333,0.4915509259259259,0.11429526369360221,0.18314785426582525,0.6682870553838295,1.9786109924316406,0.8806721385320117
dim,4,contrastive,444,0.491095945083014,0.09452242052388304,0.17009223722228806,0.6278062729675633,2.2498183250427246,0.7863757635166201
dim,4,contrastive,555,0.49437260536398464,0.10621689336828433,0.17342893211306964,0.5325279196246938,2.02032732963562,0.9103582185863456
dim,4,contrastive,666,0.5032806513409962,0.1136517264832887,0.1885276992487792,0.7355319290803162,1.9247366189956665,0.8477254736066291
dim,4,contrastive,777,0.49909003831417625,0.09813562629206607,0.25601561685536656,0.4825286115608696,2.6229615211486816,0.9031242358730348
dim,4,contrastive,888,0.4954142720306513,0.12260814387128294,0.18142169573703182,0.38839761420406577,2.0137317180633545,0.7863757635166201
dim,4,contrastive,999,0.5145194763729246,0.05721687878278059,-0.013051121798901555,0.45198654876074235,1.7082477807998657,0.9419174976902115
dim,8,contrastive,20260814,0.5129270434227331,0.11127947661504545,0.15172217258572462,0.6086773828709312,2.014129638671875,0.832695423041387
dim,8,contrastive,111,0.50415469348659,0.0309048069042811,-0.3024750837359005,0.4641646254549481,2.220977544784546,0.37155103345192514
dim,8,contrastive,222,0.4971743295019157,0.10045148268944593,0.1432259213150937,0.6930722092012415,2.52675724029541,0.9459758757354906
dim,8,contrastive,333,0.49720625798212004,0.1357468756119028,0.2388021030205274,0.5657370818661142,2.486783504486084,0.7704425400348186
dim,8,contrastive,444,0.48928799489144315,0.12536390592995716,0.17476454478077352,0.5614571421023034,2.1236395835876465,0.5047450525033994
dim,8,contrastive,555,0.5050167624521074,0.1349044885854016,0.187507605825329,0.5509850025979058,2.126206398010254,0.6614507815325869
dim,8,contrastive,666,0.5118055555555555,0.09825705081459657,0.23523017045996641,0.8138830074313944,2.229397773742676,0.5805223932045933
dim,8,contrastive,777,0.5025981800766284,0.0707657727971659,0.09145441689937361,0.6738539964346416,2.277315139770508,0.8624247284346718
dim,8,contrastive,888,0.4986111111111111,0.09541503865247736,0.1495520533092909,0.47501418469160406,2.542245864868164,0.819986285522677
dim,8,contrastive,999,0.49721024904214556,0.10957930736958355,0.1447657932148816,0.5194327129811,2.5215559005737305,0.8670020642752538
dim,16,contrastive,20260814,0.46627953384418896,0.09141581884441308,0.23598520494949482,0.6610707901030483,3.2747702598571777,0.6874316759944867
dim,16,contrastive,111,0.5026979565772669,0.07548650345547925,0.2006776300870864,0.8584436971533745,2.866621732711792,0.6117511400053744
dim,16,contrastive,222,0.5148148148148148,0.07041024962399955,0.07901493940744386,0.7004595714273134,3.047050952911377,0.6537080359729923
dim,16,contrastive,333,0.5027538314176245,0.11783019133441763,0.2884368282756423,0.890258922516987,3.06068754196167,0.5657613901665943
dim,16,contrastive,444,0.5133660600255427,0.11387650319963549,0.16679560566543228,0.8741506483441968,2.5723538398742676,1.131692027526525
dim,16,contrastive,555,0.5332535121328225,0.11060389253689973,0.285785633771915,0.651059102672006,2.7163403034210205,0.8391497850970062
dim,16,contrastive,666,0.49580938697318,0.07359008672693024,0.05989080811687375,0.62128823419146,3.198969602584839,1.1883704980911716
dim,16,contrastive,777,0.5193765964240102,0.04907473240139015,0.1544058735996089,0.8855814339685307,3.2282907962799072,0.9993226902460275
dim,16,contrastive,888,0.49574952107279696,0.08643560246836379,-0.04432149599258173,0.718359331262557,2.759425640106201,0.5006029117451308
dim,16,contrastive,999,0.4996926883780332,0.08219095533772525,0.20746056089856102,0.7885002723712402,2.693606376647949,1.1628299800964719
dim,32,contrastive,20260814,0.502618135376756,0.05850726983315202,0.07101451653532331,0.8202286911964332,3.4275052547454834,0.9742201524578032
dim,32,contrastive,111,0.5130906768837804,0.05408166334368758,0.17642661643055602,0.7162835227351355,3.293020248413086,0.962859805451536
dim,32,contrastive,222,0.4795298531289911,0.04637611520544083,0.05019939832641218,0.8478507833346544,3.1699774265289307,0.6066145411320296
dim,32,contrastive,333,0.5016483077905491,0.08671605508847835,0.13511745349310644,0.8515004321455933,3.4109034538269043,0.3629714797881926
dim,32,contrastive,444,0.4999401340996168,0.09371108916466941,0.25023413100612535,0.7641617319036674,2.9953725337982178,0.7676747733262735
dim,32,contrastive,555,0.5055116538952745,0.0629741604917986,0.23964042866724455,0.6765462571914185,3.377906322479248,0.8623942440247416
dim,32,contrastive,666,0.499161877394636,0.05498621795636904,0.21026273751192293,0.8247677925097281,3.636479139328003,0.4322900372045405
dim,32,contrastive,777,0.49608876117496803,0.09151492159084662,0.17527222167408973,0.7926518894260829,3.5656352043151855,0.698892718903714
dim,32,contrastive,888,0.4891283524904214,0.05483062935502492,0.19199181454499836,0.8703726768242896,3.142345428466797,0.447207547369723
dim,32,contrastive,999,0.5162316411238825,0.044103362929179823,0.13715698143473543,0.8828967216063991,3.161241054534912,1.2934206692904158
dim,64,contrastive,20260814,0.5121727330779055,0.06977012340993793,0.13991876745438836,0.8670513831804154,3.72253680229187,1.306463036417999
dim,64,contrastive,111,0.4900941890166028,0.033146415246388394,0.16504692615067373,0.8540429830752411,3.930338144302368,0.5361725204258649
dim,64,contrastive,222,0.5178679757343551,0.017331712155388312,0.13006639759344107,0.8846127233224008,3.7650325298309326,0.38097895816421484
dim,64,contrastive,333,0.5046894955300127,0.06906944538356885,0.05243665215528581,0.8207998530579177,3.899789571762085,0.5898375313942616
dim,64,contrastive,444,0.5132543103448276,0.06282506183067016,0.16811301763022135,0.6991587314167961,3.820321559906006,0.5791834980606382
dim,64,contrastive,555,0.532088122605364,0.06929839020029438,0.17169131348473532,0.8251275993211477,3.8782665729522705,0.9217401767572717
dim,64,contrastive,666,0.5071878991060026,0.025176298196597835,0.20807467753817965,0.7921297921297921,3.8072853088378906,0.6840852554301532
dim,64,contrastive,777,0.5061462324393358,0.07102672719278202,0.22621228992721198,0.7382279640344156,3.806504964828491,0.817476465113979
dim,64,contrastive,888,0.49378192848020436,0.047836855781191456,0.16125606752996746,0.8985206404561245,3.7305033206939697,0.46146811566313106
dim,64,contrastive,999,0.4964359833971903,0.0887842535020601,0.1299578832818964,0.8129671355477807,3.740239381790161,0.01971206862350501
dim,128,contrastive,20260814,0.5141722541507024,0.050193603360099925,-0.05366777448072124,0.6655029558255365,5.3433942794799805,0.3167862156581613
dim,128,contrastive,111,0.5230124521072796,0.04556330849415491,0.039148967399276424,0.797256410159636,5.033206462860107,1.115427331038663
dim,128,contrastive,222,0.5139647190293742,-0.0032726204724147223,0.029402956595480423,0.9104219426800072,5.019715309143066,0.3315120220613716
dim,128,contrastive,333,0.5149185823754788,0.033370849640121714,0.03748970418576392,0.8045494174526433,5.199192523956299,0.9153637415099438
dim,128,contrastive,444,0.49513489782886333,0.012566161882000104,0.03736841438086813,0.8497051722858174,4.774702548980713,0.21742914967752633
dim,128,contrastive,555,0.5086725734355044,0.0015835273314324105,-0.10295406225026005,0.8333478010897366,5.335482597351074,0.20444876884853289
dim,128,contrastive,666,0.499624840357599,0.02593964304775498,-0.05668586277551135,0.8454252325220067,5.0209760665893555,0.39075821684646056
dim,128,contrastive,777,0.5001516602809706,0.0027741315242398867,-0.1315557019893141,0.8981331561976723,4.984923839569092,0.2735158543017817
dim,128,contrastive,888,0.4764846743295019,-0.04823828578704803,0.03285929776996921,0.7843209778693648,5.371028900146484,-0.2050615243733913
dim,128,contrastive,999,0.5123323754789272,0.058224526251305475,0.10281732312433345,0.8223636288152418,5.057339191436768,1.3054101604468664
