representation,rep,seed,target,family,val_accuracy,val_balanced_accuracy,val_auc,val_log_loss,test_accuracy,test_balanced_accuracy,test_auc,test_log_loss,val_r2,val_mae,val_spearman,test_r2,test_mae,test_spearman
replab contrastive (128d),contrastive,333,magnitude_1,mlp,,,,,,,,,0.2518589172706732,0.6596742239541921,0.3599130183184395,-0.0175242414480834,0.5459346615591703,0.2660863584725586
replab contrastive (128d),contrastive,333,vol_20,linear,,,,,,,,,0.0754319814285966,0.6652699392813789,0.3878066688656444,0.0374896689281534,0.4184539205413821,0.3403188780603327
replab contrastive (128d),contrastive,333,vol_20,gbdt,,,,,,,,,0.1104448825383914,0.7061966669078946,0.4065226709006305,0.2733504352519956,0.3641429742750006,0.4977523009391604
replab contrastive (128d),contrastive,333,vol_20,mlp,,,,,,,,,-0.0595107994703432,0.7076943264500206,0.3888199689534172,0.1504288820881946,0.4034794796639152,0.4321884368028719
replab contrastive (128d),contrastive,444,direction_1,linear,0.5782178217821782,0.5479292397100617,0.5764441038413641,0.6860697552313506,0.5159362549800797,0.4985871647509579,0.4951348978288633,0.7164529659693667,,,,,,
replab contrastive (128d),contrastive,444,direction_1,gbdt,0.5782178217821782,0.5559520388287511,0.5402816361720472,0.7226791645171116,0.5338645418326693,0.5213202426564495,0.5318566411238825,0.7430590124435913,,,,,,
replab contrastive (128d),contrastive,444,direction_1,mlp,0.5564356435643565,0.5180014049877064,0.5205798767442603,0.6888729949563676,0.5239043824701195,0.5018997445721584,0.5106920498084292,0.70188611514064,,,,,,
replab contrastive (128d),contrastive,444,magnitude_1,linear,,,,,,,,,0.2937077646003087,0.6530846806850115,0.3945461252929516,0.0125660060272845,0.5417455369870818,0.2751537866484799
replab contrastive (128d),contrastive,444,magnitude_1,gbdt,,,,,,,,,0.3304653572665971,0.6489612645076501,0.4144828399256738,-0.022554761430573,0.5471648792149205,0.3030413792310449
replab contrastive (128d),contrastive,444,magnitude_1,mlp,,,,,,,,,0.2445224725051316,0.6596168001815209,0.3842727995844492,0.0412514868719308,0.5429801600569355,0.279378651461263
replab contrastive (128d),contrastive,444,vol_20,linear,,,,,,,,,-0.1108283126173341,0.7134671690013004,0.3664811512207122,0.0373679994974816,0.412104949101024,0.4073853435530886
replab contrastive (128d),contrastive,444,vol_20,gbdt,,,,,,,,,0.2221877370692723,0.6815020797913118,0.3998688999334717,0.2750237091027359,0.3638979900188654,0.5097737772921433
replab contrastive (128d),contrastive,444,vol_20,mlp,,,,,,,,,-0.354568783749867,0.8390820357270801,0.2165371506094709,-0.1372407811692066,0.4619617292369069,0.3265095891195318
replab contrastive (128d),contrastive,555,direction_1,linear,0.5722772277227722,0.5533815499568924,0.5602548136794712,0.6908725333738727,0.5049800796812749,0.493103448275862,0.5086725734355044,0.7168419420135957,,,,,,
replab contrastive (128d),contrastive,555,direction_1,gbdt,0.5207920792079208,0.5052527381294505,0.523820927930517,0.7394402166238193,0.5209163346613546,0.5092832056194125,0.5289711047254151,0.7420666607722648,,,,,,
replab contrastive (128d),contrastive,555,direction_1,mlp,0.5623762376237624,0.5323386659003098,0.5235654756202702,0.6986010610415309,0.5249003984063745,0.5084371008939974,0.5080379948914431,0.7240834932263642,,,,,,
replab contrastive (128d),contrastive,555,magnitude_1,linear,,,,,,,,,0.2933271344978606,0.6456319675448653,0.427743374362515,0.0015832074925544,0.5518260687267859,0.2861367858312936
replab contrastive (128d),contrastive,555,magnitude_1,gbdt,,,,,,,,,0.2896811163905725,0.658996646715927,0.4216670212440583,0.0315229684439525,0.542060758861826,0.3111982193136301
replab contrastive (128d),contrastive,555,magnitude_1,mlp,,,,,,,,,0.3108079165527626,0.6398833402492375,0.4147350701235126,0.0012027744798337,0.5558943160601242,0.2846207832013882
replab contrastive (128d),contrastive,555,vol_20,linear,,,,,,,,,0.2187565309197909,0.6806384681391807,0.5181001019356596,-0.1029542295720791,0.4442347259882275,0.3464354120997167
replab contrastive (128d),contrastive,555,vol_20,gbdt,,,,,,,,,0.1863946008550823,0.6817420515234278,0.4479923147594263,0.1987604758857566,0.3738336391979832,0.518417006093229
replab contrastive (128d),contrastive,555,vol_20,mlp,,,,,,,,,0.1170369244914717,0.6982364602699537,0.4860466481430752,0.0682935574646257,0.4071525122889852,0.4202099794548465
replab contrastive (128d),contrastive,666,direction_1,linear,0.5504950495049505,0.5277325414311715,0.5592809017466551,0.690824886729165,0.5149402390438247,0.4999361430395913,0.499624840357599,0.7177570642358825,,,,,,
replab contrastive (128d),contrastive,666,direction_1,gbdt,0.5445544554455446,0.5294408787559473,0.5149439601494397,0.7530120064185746,0.49800796812749,0.4851053639846743,0.4937460089399744,0.7649417990914831,,,,,,
replab contrastive (128d),contrastive,666,direction_1,mlp,0.5584158415841585,0.5234936296580132,0.5385094357697097,0.692306196484499,0.5199203187250996,0.4986510217113665,0.5209051724137931,0.6975567380548209,,,,,,
replab contrastive (128d),contrastive,666,magnitude_1,linear,,,,,,,,,0.2567425120269898,0.6745361546228669,0.3589009295083453,0.0259394224711557,0.5458546954193131,0.288342495520937
replab contrastive (128d),contrastive,666,magnitude_1,gbdt,,,,,,,,,0.3119286201375177,0.6454706444860204,0.444326228686368,0.0332148131415772,0.537947416079709,0.3251912465173049
replab contrastive (128d),contrastive,666,magnitude_1,mlp,,,,,,,,,0.2757899211611452,0.6579420323953281,0.3951534065321146,0.0489169053230349,0.5374366111121739,0.2985670457811528
replab contrastive (128d),contrastive,666,vol_20,linear,,,,,,,,,0.1147635565336733,0.6922805056150774,0.4041631492341781,-0.0566859593738617,0.4248717958955071,0.3500515072849785
replab contrastive (128d),contrastive,666,vol_20,gbdt,,,,,,,,,0.1796690173085173,0.6675753194558188,0.4317226753731275,0.2645325203804251,0.3604483745517433,0.5065838038092287
replab contrastive (128d),contrastive,666,vol_20,mlp,,,,,,,,,-0.1017185448519428,0.8008615588934964,0.3043003058069782,-0.0639856440377031,0.4517800298650699,0.3798676707280659
replab contrastive (128d),contrastive,777,direction_1,linear,0.5762376237623762,0.5558083469042373,0.572660216495833,0.6912756454069128,0.5209163346613546,0.5065533205619412,0.5001516602809706,0.7094979458716726,,,,,,
replab contrastive (128d),contrastive,777,direction_1,gbdt,0.5683168316831683,0.5461410735383339,0.5346457195772265,0.7416207642115669,0.49800796812749,0.4863186462324393,0.5025223499361431,0.7583540220558992,,,,,,
replab contrastive (128d),contrastive,777,direction_1,mlp,0.5623762376237624,0.5323386659003098,0.5407286777149791,0.6913900655629412,0.5308764940239044,0.5132343550446998,0.5138689335887612,0.7066187804046249,,,,,,
replab contrastive (128d),contrastive,777,magnitude_1,linear,,,,,,,,,0.2473991308039431,0.6758077770778741,0.3579968794549537,0.0027742272186169,0.5435643721950112,0.2711764399706168
replab contrastive (128d),contrastive,777,magnitude_1,gbdt,,,,,,,,,0.2717309051197827,0.6732976287059138,0.4265970640526103,0.0156224272959507,0.5321820653265651,0.3402735847291732
replab contrastive (128d),contrastive,777,magnitude_1,mlp,,,,,,,,,0.3006836037659672,0.6439960610631196,0.4022387736189484,0.0054311281847164,0.5347670005302982,0.271790237516594
replab contrastive (128d),contrastive,777,vol_20,linear,,,,,,,,,0.1742006830896533,0.6667112712498615,0.3842144152303429,-0.1315559252883826,0.4502188793884259,0.3411898182830018
replab contrastive (128d),contrastive,777,vol_20,gbdt,,,,,,,,,0.1448656156906452,0.7050509107572716,0.395488741420726,0.2344230821696029,0.3654923442549275,0.5338566098462543
replab contrastive (128d),contrastive,777,vol_20,mlp,,,,,,,,,-0.1246604689073607,0.7773575043076403,0.3458872595334069,-0.2477733023803621,0.4851825674666841,0.2681169529284691
replab contrastive (128d),contrastive,888,direction_1,linear,0.5782178217821782,0.5548823322795925,0.5335281157198966,0.7007666563872612,0.49800796812749,0.4867736270753512,0.4764846743295019,0.7247455514661422,,,,,,
replab contrastive (128d),contrastive,888,direction_1,gbdt,0.5405940594059406,0.5227352556119679,0.4950186799501868,0.7681894119595496,0.5358565737051793,0.522565453384419,0.5200989782886335,0.742350740723076,,,,,,
replab contrastive (128d),contrastive,888,direction_1,mlp,0.5643564356435643,0.5223201456078168,0.5246032506306478,0.7029727702609703,0.5378486055776892,0.5148627075351213,0.5244931353767561,0.7101974194105007,,,,,,
replab contrastive (128d),contrastive,888,magnitude_1,linear,,,,,,,,,0.3466897064265842,0.6556925281848758,0.4249589188334732,-0.0482380092978702,0.5655430828590814,0.2457805101843203
replab contrastive (128d),contrastive,888,magnitude_1,gbdt,,,,,,,,,0.2550977478422195,0.6734641119108851,0.4015434866827558,-0.030595820060711,0.5463331997092173,0.3169509439124824
replab contrastive (128d),contrastive,888,magnitude_1,mlp,,,,,,,,,0.3033260018244096,0.650437084902272,0.3895809081586943,-0.0127599373782889,0.554181977659646,0.1952262561640945
replab contrastive (128d),contrastive,888,vol_20,linear,,,,,,,,,0.2073104308754293,0.6862262037957265,0.4151129398654152,0.032859864685816,0.4204611177974064,0.3993565984197234
replab contrastive (128d),contrastive,888,vol_20,gbdt,,,,,,,,,0.2321875730835612,0.6862777937070164,0.4176328191825394,0.1989741649443702,0.3771482364224928,0.5329617492486743
replab contrastive (128d),contrastive,888,vol_20,mlp,,,,,,,,,0.1329273125316503,0.6856148751971464,0.3749612849483706,-0.0668292398956194,0.4391675084493832,0.2919604310539456
replab contrastive (128d),contrastive,999,direction_1,linear,0.5465346534653466,0.5253057444838267,0.5459973816138199,0.6917449853961904,0.5328685258964143,0.5167544699872286,0.5123323754789272,0.70706244399238,,,,,,
replab contrastive (128d),contrastive,999,direction_1,gbdt,0.5207920792079208,0.4999042053836574,0.5165086055497016,0.7456088458292701,0.5438247011952191,0.532551085568327,0.5266962005108556,0.7463989650788394,,,,,,
replab contrastive (128d),contrastive,999,direction_1,mlp,0.5306930693069307,0.4899255995146406,0.520340390203404,0.690825963474491,0.5398406374501992,0.5139846743295019,0.5283365261813537,0.6962498424220177,,,,,,
replab contrastive (128d),contrastive,999,magnitude_1,linear,,,,,,,,,0.2771374899292077,0.6663711650172536,0.3580942960311785,0.0582246574290094,0.5376161017146666,0.2934351974505074
replab contrastive (128d),contrastive,999,magnitude_1,gbdt,,,,,,,,,0.2943534411096137,0.6566845075824447,0.4478468292756334,0.0459111343597314,0.5323495505330826,0.3464940148529081
replab contrastive (128d),contrastive,999,magnitude_1,mlp,,,,,,,,,0.2715359759331336,0.6467310570759089,0.3987629911771378,0.0762344352808601,0.5263888291098925,0.316428891112323
replab contrastive (128d),contrastive,999,vol_20,linear,,,,,,,,,0.1542303357360946,0.7075446136080931,0.401711848203454,0.1028165748316477,0.4013786455102749,0.4649344757520227
replab contrastive (128d),contrastive,999,vol_20,gbdt,,,,,,,,,0.2786724023580036,0.6540573404901356,0.4248909362985988,0.2683361666718282,0.3595985785940412,0.543311900844835
replab contrastive (128d),contrastive,999,vol_20,mlp,,,,,,,,,-0.1922688414667188,0.8312885862767129,0.3115236678947398,-0.0984626279188638,0.4563836587066585,0.3790762013992603
raw window (160d),raw,20260814,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,20260814,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,20260814,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,20260814,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,20260814,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,20260814,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,111,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,111,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,111,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,111,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,111,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,111,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,222,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,222,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,222,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,222,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,222,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,222,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,333,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,333,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,333,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,333,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,333,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,333,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,444,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,444,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,444,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,444,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,444,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,444,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,555,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,555,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,555,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,555,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,555,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,555,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,666,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,666,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,666,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,666,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,666,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,666,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,777,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,777,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,777,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,777,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,777,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,777,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,888,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,888,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,888,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,888,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,888,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,888,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
raw window (160d),raw,999,vol_5,linear,,,,,,,,,0.537126644818894,0.5233589267824705,0.6058673569220278,0.21335547633040586,0.41730335938934754,0.5158074718074719
raw window (160d),raw,999,vol_5,gbdt,,,,,,,,,0.38425532591917444,0.5868542606904456,0.6451097904821539,0.2825641176271454,0.3976052152534367,0.5729526449526451
raw window (160d),raw,999,vol_5,mlp,,,,,,,,,0.4834590706130405,0.5532666524847516,0.6050469332647551,0.06186085387336249,0.4506453758500294,0.4518530358530359
raw window (160d),raw,999,drawdown_20,linear,,,,,,,,,-0.16333202027359173,0.9672152607855727,0.048658863369718974,-0.032467075850333815,0.6145376664860552,0.08830654697618383
raw window (160d),raw,999,drawdown_20,gbdt,,,,,,,,,-0.44815692780700367,1.0505395832832805,0.10216903552966143,-0.1722395308627538,0.666330488641826,0.11286062354974292
raw window (160d),raw,999,drawdown_20,mlp,,,,,,,,,-0.27935474333141985,1.0106818933705428,-0.01370382571385151,-0.24042518427983217,0.6617535386580405,0.0448147723094688
replab auto (128d),auto,20260814,vol_5,linear,,,,,,,,,0.2699396607333844,0.6585829087659368,0.49879596655317715,0.1945685467969902,0.4111824067935967,0.5136051336051336
replab auto (128d),auto,20260814,vol_5,gbdt,,,,,,,,,0.42543739675774805,0.5568273716164786,0.6058589709902669,0.19922652344299485,0.41335415226816835,0.5580422940422941
replab auto (128d),auto,20260814,vol_5,mlp,,,,,,,,,0.4065929056903157,0.569638556456177,0.5792960662525881,0.08953646492595346,0.4496581105616363,0.4604236844236844
replab auto (128d),auto,20260814,drawdown_20,linear,,,,,,,,,-0.38574721909300114,1.0800131975603628,-0.018025562839359667,-0.40254673648744776,0.7236683290018121,-0.03442056575397325
replab auto (128d),auto,20260814,drawdown_20,gbdt,,,,,,,,,-0.3454794575333391,1.045382599623764,-0.07090595143603814,-0.14442174735359692,0.6641144546437467,0.055188844313106174
replab auto (128d),auto,20260814,drawdown_20,mlp,,,,,,,,,-0.7690030519401134,1.2265727592676612,-0.01966701603395055,-0.697412697817162,0.806252447122281,-0.024501778220899762
replab auto (128d),auto,111,vol_5,linear,,,,,,,,,0.0294165836545498,0.6879132315470764,0.379276592255499,0.08671676861936595,0.4423355302630855,0.4212121212121212
replab auto (128d),auto,111,vol_5,gbdt,,,,,,,,,0.3562409903565449,0.5805428598181244,0.5908026827527474,0.21807926733721417,0.40702677144292343,0.5650595410595411
replab auto (128d),auto,111,vol_5,mlp,,,,,,,,,0.42603716556173865,0.554913466894991,0.5752587991718429,0.20140242351000703,0.41852041769215914,0.4951060711060711
replab auto (128d),auto,111,drawdown_20,linear,,,,,,,,,-0.47519338808528944,1.0188758582608182,-0.09315625410998159,-0.3659261005092871,0.7003077480107491,-0.025726733717779806
replab auto (128d),auto,111,drawdown_20,gbdt,,,,,,,,,-0.47587314381952184,1.1181155978930544,-0.15175449789995424,-0.17862795906938356,0.6698421197003916,0.03453872989507786
replab auto (128d),auto,111,drawdown_20,mlp,,,,,,,,,-0.4598955845687296,1.0465689734856907,0.05515702962242344,-0.7038102340842396,0.7918035744490395,-0.05849311450593413
replab auto (128d),auto,222,vol_5,linear,,,,,,,,,0.3875251036859788,0.5969584952515286,0.5158889180843551,0.12768203202683315,0.42598507041041794,0.5032388512388513
replab auto (128d),auto,222,vol_5,gbdt,,,,,,,,,0.3923389093952503,0.5782225609009168,0.5925274825619209,0.21630685567761432,0.41294392557338144,0.5504744624744624
replab auto (128d),auto,222,vol_5,mlp,,,,,,,,,0.31998954139686053,0.6461916890842517,0.5205503780191685,0.16127014046421162,0.42615860688990304,0.5332034692034693
replab auto (128d),auto,222,drawdown_20,linear,,,,,,,,,-0.2436385967619752,0.9947382210535262,-0.0011924330745481137,-0.34788092012768623,0.6951155440936485,-0.023385230365720655
replab auto (128d),auto,222,drawdown_20,gbdt,,,,,,,,,-0.24546614950614032,1.0050355202631847,-0.13401894857452548,-0.1544238960975084,0.6697054382977667,0.06194525782003284
replab auto (128d),auto,222,drawdown_20,mlp,,,,,,,,,-0.4146227724146401,1.0510509161395025,-0.15428555881318143,-0.36122693806793027,0.7159475641658045,-0.009139014700103212
replab auto (128d),auto,333,vol_5,linear,,,,,,,,,0.3299758063842191,0.6555753960493974,0.46724902303894994,0.08078004425705854,0.44267668545352284,0.4425110625110626
replab auto (128d),auto,333,vol_5,gbdt,,,,,,,,,0.42148086073286295,0.5640878876665367,0.6166531559988299,0.2828228160609634,0.3902073912445005,0.5896398616398617
replab auto (128d),auto,333,vol_5,mlp,,,,,,,,,0.24466211697228912,0.6365578656477549,0.5399788115457509,0.10951863240918702,0.4543335335654988,0.47609318009318013
replab auto (128d),auto,333,drawdown_20,linear,,,,,,,,,-0.39780357420745505,1.0533968349284804,-0.1020178092057707,-0.3639795802121377,0.7103882564340879,0.030202543514999722
replab auto (128d),auto,333,drawdown_20,gbdt,,,,,,,,,-0.4467419609814334,1.0991823380814143,-0.08944822750961594,-0.2611902378356872,0.6849681694070228,0.019687272237495775
replab auto (128d),auto,333,drawdown_20,mlp,,,,,,,,,-0.871887028978324,1.2360640877409292,0.01648120011272574,-0.5619041839309502,0.7598196453563445,0.04508212801770952
replab auto (128d),auto,444,vol_5,linear,,,,,,,,,0.4630696676028544,0.5590971882723236,0.5877044536751813,0.11233058406585061,0.43637817190071576,0.462998898998899
replab auto (128d),auto,444,vol_5,gbdt,,,,,,,,,0.4418711754769954,0.5419801208130691,0.6397389738973899,0.30242411490575216,0.3939891670320316,0.5743201063201064
replab auto (128d),auto,444,vol_5,mlp,,,,,,,,,0.3260384886581701,0.6106551250418046,0.5137626184978747,0.13382710610035176,0.4398360582074805,0.49534505134505136
replab auto (128d),auto,444,drawdown_20,linear,,,,,,,,,-0.44132027124265716,1.1086710820592875,-0.05197461466288811,-0.345998965270097,0.7244317497190791,0.0028675695306520136
replab auto (128d),auto,444,drawdown_20,gbdt,,,,,,,,,-0.28076728787752736,1.0199617394165132,-0.032336483509039914,-0.2215003953039112,0.6799823312405137,0.04041268247106351
replab auto (128d),auto,444,drawdown_20,mlp,,,,,,,,,-0.5006893211194967,1.1114998466944965,0.047993486180006296,-0.5689671918644685,0.7812710905581016,-0.03571327053339194
replab auto (128d),auto,555,vol_5,linear,,,,,,,,,0.3482199046359603,0.5889172783410508,0.5618345064320097,0.09542277128164622,0.4353846749493166,0.4594560634560635
replab auto (128d),auto,555,vol_5,gbdt,,,,,,,,,0.3729755622017371,0.5703308024599045,0.6120053930858925,0.24653591384256346,0.40179457288659254,0.5771062931062932
replab auto (128d),auto,555,vol_5,mlp,,,,,,,,,0.4258863972465611,0.5838197675554184,0.5527052084090398,0.12702515000468917,0.44993070159047066,0.47993105993105994
replab auto (128d),auto,555,drawdown_20,linear,,,,,,,,,-0.23331373811297462,0.9842277289680781,0.008799219660987567,-0.3518658791968836,0.6861815315846763,-0.017351086617093586
replab auto (128d),auto,555,drawdown_20,gbdt,,,,,,,,,-0.23890835278232503,1.031435486573272,-0.05981960833313941,-0.15182852338988528,0.6547216884328083,0.05732761463926825
replab auto (128d),auto,555,drawdown_20,mlp,,,,,,,,,-0.47649644739077224,1.0878208959799436,-0.07813816635147283,-0.4975637993445017,0.7606648418513707,-0.052446979178245916
replab auto (128d),auto,666,vol_5,linear,,,,,,,,,0.22901433981570107,0.6327562301433384,0.5050449765473443,0.10198055953364071,0.4415476581183066,0.5100179415479954
replab auto (128d),auto,666,vol_5,gbdt,,,,,,,,,0.3307616923270448,0.6238594198979549,0.6002985391706873,0.23399723979572984,0.408712565040134,0.5600218280218281
replab auto (128d),auto,666,vol_5,mlp,,,,,,,,,0.2920665205405053,0.6325724026149857,0.48538201646251594,0.0912121860080336,0.43850845748818323,0.4937712377712377
