date,P_up_can,P_up_ens,sign_can,sign_ens,fP,fP_vol,vol20d,ret,ret_sign
2023-09-21,0.5566069499109688,0.5518329150721601,1.0,1.0,0.11321389982193764,0.9164377468906421,0.12353692349104797,-0.0010901837,-1.0
2023-09-22,0.5790432489969439,0.5721465076851378,1.0,1.0,0.15808649799388785,1.2963173851335386,0.12195045735470311,0.0033670033,1.0
2023-09-25,0.5535306569651319,0.5468785660234471,1.0,1.0,0.10706131393026386,0.8532746755960021,0.1254711020873587,-0.012844249,-1.0
2023-09-26,0.5815168680724402,0.5748390689857266,1.0,1.0,0.16303373614488037,1.4926910620769984,0.1092213521517492,0.00025788302,1.0
2023-09-27,0.5714964949771218,0.5587606407553912,1.0,1.0,0.1429929899542437,1.2985338523471783,0.11011880028832151,0.004711011,1.0
2023-09-28,0.571729247352397,0.5695489106285747,1.0,1.0,0.1434584947047941,1.304711851077272,0.10995415929298379,-0.0028926681,-1.0
2023-09-29,0.5839220813618391,0.5827085158528391,1.0,1.0,0.1678441627236782,1.5295137054775083,0.1097369458819448,-7.018693e-05,-1.0
2023-10-02,0.5876603013556639,0.5732828881501519,1.0,1.0,0.17532060271132788,1.5055995280347958,0.11644570780396529,-0.013640618,-1.0
2023-10-03,0.5652662901729867,0.5593589943251299,1.0,1.0,0.13053258034597337,1.0863315489500127,0.1201590623710955,0.0062148636,1.0
2023-10-04,0.5878214844285564,0.5779481054991032,1.0,1.0,0.17564296885711284,1.4593348923935987,0.12035823289952556,-0.00054220983,-1.0
2023-10-05,0.5536226856931918,0.551504519701,1.0,1.0,0.10724537138638368,0.7973432355705916,0.13450339402407693,0.014600434,1.0
2023-10-06,0.5361519664152719,0.5235380449875321,1.0,1.0,0.0723039328305437,0.5422605486892357,0.13333799223513196,0.0049052658,1.0
2023-10-09,0.5507339917330957,0.5291641286373254,1.0,1.0,0.10146798346619135,0.7495002616607604,0.13538085129064023,0.0055290796,1.0
2023-10-10,0.528825279270846,0.5530555211490213,1.0,1.0,0.05765055854169199,0.41929195254248636,0.137495027491257,0.0062118946,1.0
2023-10-11,0.5433237278392521,0.53376506170632,1.0,1.0,0.08664745567850418,0.6424760438703071,0.1348648817417933,-0.007728364,-1.0
2023-10-12,0.5409208173133621,0.5443363999151143,1.0,1.0,0.08184163462672411,0.64975899000309,0.1259569100018684,-0.008111159,-1.0
2023-10-13,0.5417806245265517,0.5384354605441782,1.0,1.0,0.08356124905310347,0.6156544724178982,0.13572751079826997,0.012963178,1.0
2023-10-16,0.4956071531000037,0.4854525833952711,-1.0,-1.0,0.008785693799992611,0.06473825145356377,0.13571101478226547,-0.0022246176,-1.0
2023-10-17,0.51850644609856,0.504157550929131,1.0,1.0,0.037012892197120006,0.27370930616423794,0.1352270140749639,-0.010711166,-1.0
2023-10-18,0.5509849239876236,0.5373161090423424,1.0,1.0,0.10196984797524711,0.7880440486870309,0.1293961272154015,-0.010803903,-1.0
2023-10-19,0.5556442472569917,0.5543047351455515,1.0,1.0,0.11128849451398337,0.8201123270097561,0.13569908761127483,-0.012096301,-1.0
2023-10-20,0.5655337588077819,0.5661337904537924,1.0,1.0,0.1310675176155638,0.967331401244823,0.13549391392329233,0.0028768426,1.0
2023-10-23,0.5667465411646276,0.5515096915196024,1.0,1.0,0.13349308232925527,1.0344910215575185,0.1290422821923283,0.003390152,1.0
2023-10-24,0.5677476121896406,0.5519227407515268,1.0,1.0,0.1354952243792813,0.9474629383003503,0.14300846914639806,-0.017767698,-1.0
2023-10-25,0.5419396863313342,0.5397550865100855,1.0,1.0,0.08387937266266832,0.5937429559341547,0.14127219838877622,-0.002140864,-1.0
2023-10-26,0.5197233349793133,0.5135023433220588,1.0,1.0,0.03944666995862667,0.27210224299907654,0.14497002863280528,-0.0107996045,-1.0
2023-10-27,0.6072139640533296,0.6123525264387957,1.0,1.0,0.21442792810665923,1.4021157113298324,0.15293169199515333,0.01177044,1.0
2023-10-30,0.5421997607839877,0.5240500280849012,1.0,1.0,0.08439952156797537,0.5726151336514514,0.1473931033393697,0.005058047,1.0
2023-10-31,0.5429020482998209,0.5387740993614238,1.0,1.0,0.08580409659964183,0.5499536814351214,0.15602058772610333,0.015217599,1.0
2023-11-01,0.5471645385984445,0.537328733711419,1.0,1.0,0.09432907719688899,0.5729571770178999,0.164635475355852,0.014824257,1.0
2023-11-02,0.5249867773296787,0.531456581118331,1.0,1.0,0.04997355465935738,0.30760611577102753,0.1624595614235321,0.012514248,1.0
2023-11-03,0.4916960285518477,0.5156270352056941,-1.0,1.0,0.01660794289630463,0.10265456186880455,0.1617847526107028,-0.0012405523,-1.0
2023-11-06,0.5269955488126387,0.5257095981007869,1.0,1.0,0.05399109762527732,0.33453737188850413,0.16139033232816713,0.004508338,1.0
2023-11-07,0.5320197099392733,0.5376155541367612,1.0,1.0,0.06403941987854656,0.4005844514103414,0.1598649664336256,-0.00018318793,-1.0
2023-11-08,0.5279290939046053,0.5219011925389967,1.0,1.0,0.05585818780921059,0.35057602792138903,0.15933259367561745,-0.006847903,-1.0
2023-11-09,0.5142204743333219,0.5135928674871567,1.0,1.0,0.028440948666643706,0.17249501428349653,0.16487983020715513,0.015127756,1.0
2023-11-10,0.5250294924661633,0.512777148987116,1.0,1.0,0.05005898493232652,0.3150645125001083,0.158884872609413,0.000431622,1.0
2023-11-13,0.5079294544843617,0.5063459383618591,1.0,1.0,0.01585890896872333,0.09169116118194548,0.17296006249996143,0.020163946,1.0
2023-11-14,0.4813832962045312,0.49935944698693924,-1.0,-1.0,0.03723340759093763,0.22326276767231246,0.16676944382229417,0.0006454916,1.0
2023-11-15,0.5008591227836628,0.5028843371760991,1.0,1.0,0.0017182455673256936,0.010771425847553466,0.15951885958681708,0.0021799093,1.0
